Mouse gene name,Mouse gene stable ID,Mouse homology type,Gene stable ID,Gene name
Sowahd,ENSMUSG00000044400,ortholog_one2one,ENSGALG00000049840,
Cap1,ENSMUSG00000028656,ortholog_one2one,ENSGALG00000036294,CAP1
,,,ENSGALG00000054575,
Sumo2,ENSMUSG00000020738,ortholog_one2one,ENSGALG00000007971,SUMO2
,,,ENSGALG00000048593,
Marchf6,ENSMUSG00000039100,ortholog_one2one,ENSGALG00000035699,MARCHF6
,,,ENSGALG00000053277,
Septin2,ENSMUSG00000026276,ortholog_one2many,ENSGALG00000005809,SEPTIN2
Septin2,ENSMUSG00000116048,ortholog_one2many,ENSGALG00000005809,SEPTIN2
Gtsf2,ENSMUSG00000053508,ortholog_many2many,ENSGALG00000035365,
Gtsf1l,ENSMUSG00000070708,ortholog_many2many,ENSGALG00000035365,
Ddx31,ENSMUSG00000026806,ortholog_one2one,ENSGALG00000041473,DDX31
,,,ENSGALG00000047079,
Gfpt1,ENSMUSG00000029992,ortholog_one2one,ENSGALG00000036391,GFPT1
,,,ENSGALG00000007961,ARMC7
Rapgef5,ENSMUSG00000041992,ortholog_one2one,ENSGALG00000034024,RAPGEF5
Barhl1,ENSMUSG00000026805,ortholog_one2one,ENSGALG00000043217,BARHL1
,,,ENSGALG00000049916,
Tmem138,ENSMUSG00000024666,ortholog_one2one,ENSGALG00000029480,TMEM138
,,,ENSGALG00000049325,
Fbxl20,ENSMUSG00000020883,ortholog_one2one,ENSGALG00000001682,FBXL20
Mtmr14,ENSMUSG00000030269,ortholog_one2one,ENSGALG00000006601,MTMR14
Rnf126,ENSMUSG00000035890,ortholog_one2one,ENSGALG00000042948,RNF126
,,,ENSGALG00000054773,gga-mir-7478
Ulk1,ENSMUSG00000029512,ortholog_one2one,ENSGALG00000002403,ULK1
Cfap77,ENSMUSG00000079502,ortholog_one2one,ENSGALG00000003545,CFAP77
,,,ENSGALG00000050630,
Mfsd2a,ENSMUSG00000028655,ortholog_one2one,ENSGALG00000003879,MFSD2A
Epcam,ENSMUSG00000045394,ortholog_one2one,ENSGALG00000008969,EPCAM
Usp40,ENSMUSG00000005501,ortholog_one2one,ENSGALG00000004228,USP40
,,,ENSGALG00000049412,
Lhfpl4,ENSMUSG00000042873,ortholog_one2one,ENSGALG00000048164,LHFPL4
Chpt1,ENSMUSG00000060002,ortholog_one2one,ENSGALG00000012769,CHPT1
Mycl,ENSMUSG00000028654,ortholog_one2one,ENSGALG00000024047,MYCL
Dync1li2,ENSMUSG00000035770,ortholog_one2many,ENSGALG00000005241,DYNC1LI2
Pus1,ENSMUSG00000029507,ortholog_one2one,ENSGALG00000002354,PUS1
Ginm1,ENSMUSG00000040006,ortholog_one2one,ENSGALG00000012370,GINM1
,,,ENSGALG00000044780,
Fgf22,ENSMUSG00000020327,ortholog_one2one,ENSGALG00000041822,FGF22
Ttf1,ENSMUSG00000026803,ortholog_one2one,ENSGALG00000027242,TTF1
,,,ENSGALG00000046785,
Anxa4,ENSMUSG00000029994,ortholog_one2many,ENSGALG00000049607,
,,,ENSGALG00000053711,gga-mir-1634-2
Klhdc1,ENSMUSG00000051890,ortholog_one2one,ENSGALG00000012241,KLHDC1
,,,ENSGALG00000052141,
Polrmt,ENSMUSG00000020329,ortholog_one2one,ENSGALG00000001377,POLRMT
Ugt1a1,ENSMUSG00000089960,ortholog_one2one,ENSGALG00000004196,UGT1A1
Med13,ENSMUSG00000034297,ortholog_one2one,ENSGALG00000005230,MED13
,,,ENSGALG00000043200,gga-mir-6606
,,,ENSGALG00000050627,
Cdca7l,ENSMUSG00000021175,ortholog_one2one,ENSGALG00000035978,CDCA7L
,,,ENSGALG00000049343,
Hcn2,ENSMUSG00000020331,ortholog_one2one,ENSGALG00000001342,HCN2
Fubp1,ENSMUSG00000028034,ortholog_one2one,ENSGALG00000008939,FUBP1
,,,ENSGALG00000049663,
,,,ENSGALG00000025582,U5
Sh3bp4,ENSMUSG00000036206,ortholog_one2one,ENSGALG00000004140,SH3BP4
,,,ENSGALG00000054945,
,,,ENSGALG00000050468,
Lrrc28,ENSMUSG00000030556,ortholog_one2one,ENSGALG00000007057,LRRC28
Gm773,ENSMUSG00000073177,ortholog_one2many,ENSGALG00000012766,
Gm21861,ENSMUSG00000096626,ortholog_one2many,ENSGALG00000012766,
Gm28576,ENSMUSG00000100645,ortholog_one2many,ENSGALG00000012766,
Xlr3c,ENSMUSG00000058147,ortholog_one2many,ENSGALG00000012766,
Gm20894,ENSMUSG00000101158,ortholog_one2many,ENSGALG00000012766,
Gm10230,ENSMUSG00000095546,ortholog_one2many,ENSGALG00000012766,
Slx,ENSMUSG00000095063,ortholog_one2many,ENSGALG00000012766,
1700013H16Rik,ENSMUSG00000054727,ortholog_one2many,ENSGALG00000012766,
Gm21409,ENSMUSG00000099840,ortholog_one2many,ENSGALG00000012766,
Gm2030,ENSMUSG00000083628,ortholog_one2many,ENSGALG00000012766,
Gm10488,ENSMUSG00000073257,ortholog_one2many,ENSGALG00000012766,
Sycp3,ENSMUSG00000020059,ortholog_one2many,ENSGALG00000012766,
Gm20903,ENSMUSG00000099782,ortholog_one2many,ENSGALG00000012766,
Gm5935,ENSMUSG00000093923,ortholog_one2many,ENSGALG00000012766,
Gm28998,ENSMUSG00000100939,ortholog_one2many,ENSGALG00000012766,
Gm21258,ENSMUSG00000095606,ortholog_one2many,ENSGALG00000012766,
Xlr3a,ENSMUSG00000057836,ortholog_one2many,ENSGALG00000012766,
Gm21650,ENSMUSG00000094647,ortholog_one2many,ENSGALG00000012766,
Gm1140,ENSMUSG00000079578,ortholog_one2many,ENSGALG00000012766,
Gm20837,ENSMUSG00000096178,ortholog_one2many,ENSGALG00000012766,
Gm21739,ENSMUSG00000094181,ortholog_one2many,ENSGALG00000012766,
Gm20937,ENSMUSG00000096016,ortholog_one2many,ENSGALG00000012766,
Gm21627,ENSMUSG00000100856,ortholog_one2many,ENSGALG00000012766,
Sly,ENSMUSG00000101155,ortholog_one2many,ENSGALG00000012766,
Gm6121,ENSMUSG00000080725,ortholog_one2many,ENSGALG00000012766,
Gm5169,ENSMUSG00000096620,ortholog_one2many,ENSGALG00000012766,
Gm21477,ENSMUSG00000094399,ortholog_one2many,ENSGALG00000012766,
Gm14632,ENSMUSG00000073255,ortholog_one2many,ENSGALG00000012766,
Gm29866,ENSMUSG00000102668,ortholog_one2many,ENSGALG00000012766,
Xlr5a,ENSMUSG00000058328,ortholog_one2many,ENSGALG00000012766,
Gm30737,ENSMUSG00000104191,ortholog_one2many,ENSGALG00000012766,
Gm28490,ENSMUSG00000094789,ortholog_one2many,ENSGALG00000012766,
Xlr4a,ENSMUSG00000079845,ortholog_one2many,ENSGALG00000012766,
Gm21117,ENSMUSG00000096769,ortholog_one2many,ENSGALG00000012766,
1700040F15Rik,ENSMUSG00000100667,ortholog_one2many,ENSGALG00000012766,
Gm16405,ENSMUSG00000096468,ortholog_one2many,ENSGALG00000012766,
Gm35134,ENSMUSG00000103371,ortholog_one2many,ENSGALG00000012766,
Gm1993,ENSMUSG00000073267,ortholog_one2many,ENSGALG00000012766,
Gm29582,ENSMUSG00000100467,ortholog_one2many,ENSGALG00000012766,
Gm14819,ENSMUSG00000073245,ortholog_one2many,ENSGALG00000012766,
Gm20906,ENSMUSG00000099856,ortholog_one2many,ENSGALG00000012766,
Gm29564,ENSMUSG00000099792,ortholog_one2many,ENSGALG00000012766,
Gm28897,ENSMUSG00000099740,ortholog_one2many,ENSGALG00000012766,
Gm21095,ENSMUSG00000095153,ortholog_one2many,ENSGALG00000012766,
Gm10058,ENSMUSG00000095293,ortholog_one2many,ENSGALG00000012766,
Gm2012,ENSMUSG00000082639,ortholog_one2many,ENSGALG00000012766,
Gm21366,ENSMUSG00000103919,ortholog_one2many,ENSGALG00000012766,
Gm21858,ENSMUSG00000095135,ortholog_one2many,ENSGALG00000012766,
Xlr,ENSMUSG00000054626,ortholog_one2many,ENSGALG00000012766,
Gm5168,ENSMUSG00000079655,ortholog_one2many,ENSGALG00000012766,
Xlr4c,ENSMUSG00000031362,ortholog_one2many,ENSGALG00000012766,
Gm20843,ENSMUSG00000096902,ortholog_one2many,ENSGALG00000012766,
Gm21209,ENSMUSG00000095979,ortholog_one2many,ENSGALG00000012766,
Gm29554,ENSMUSG00000100231,ortholog_one2many,ENSGALG00000012766,
Gm21760,ENSMUSG00000095578,ortholog_one2many,ENSGALG00000012766,
Gm20908,ENSMUSG00000101766,ortholog_one2many,ENSGALG00000012766,
Gm20929,ENSMUSG00000100045,ortholog_one2many,ENSGALG00000012766,
Gm21996,ENSMUSG00000100608,ortholog_one2many,ENSGALG00000012766,
Gm21317,ENSMUSG00000101286,ortholog_one2many,ENSGALG00000012766,
Xlr5c,ENSMUSG00000067764,ortholog_one2many,ENSGALG00000012766,
Gm4836,ENSMUSG00000094624,ortholog_one2many,ENSGALG00000012766,
Gm20896,ENSMUSG00000096650,ortholog_one2many,ENSGALG00000012766,
Gm20855,ENSMUSG00000095793,ortholog_one2many,ENSGALG00000012766,
Gm20897,ENSMUSG00000100892,ortholog_one2many,ENSGALG00000012766,
Gm28870,ENSMUSG00000100338,ortholog_one2many,ENSGALG00000012766,
Gm20850,ENSMUSG00000100902,ortholog_one2many,ENSGALG00000012766,
Gm29276,ENSMUSG00000101471,ortholog_one2many,ENSGALG00000012766,
Gm20890,ENSMUSG00000100055,ortholog_one2many,ENSGALG00000012766,
Gm10486,ENSMUSG00000073247,ortholog_one2many,ENSGALG00000012766,
Gm21294,ENSMUSG00000102045,ortholog_one2many,ENSGALG00000012766,
Gm29110,ENSMUSG00000101528,ortholog_one2many,ENSGALG00000012766,
Gm20931,ENSMUSG00000094570,ortholog_one2many,ENSGALG00000012766,
Gm20817,ENSMUSG00000100032,ortholog_one2many,ENSGALG00000012766,
Gm20736,ENSMUSG00000093993,ortholog_one2many,ENSGALG00000012766,
Xlr4b,ENSMUSG00000067768,ortholog_one2many,ENSGALG00000012766,
Gm20820,ENSMUSG00000100240,ortholog_one2many,ENSGALG00000012766,
Gm10487,ENSMUSG00000094759,ortholog_one2many,ENSGALG00000012766,
Gm28102,ENSMUSG00000101915,ortholog_one2many,ENSGALG00000012766,
Gm4297,ENSMUSG00000081218,ortholog_one2many,ENSGALG00000012766,
Gm31571,ENSMUSG00000103528,ortholog_one2many,ENSGALG00000012766,
Gm16430,ENSMUSG00000094714,ortholog_one2many,ENSGALG00000012766,
Xlr5b,ENSMUSG00000072479,ortholog_one2many,ENSGALG00000012766,
Xlr3b,ENSMUSG00000073125,ortholog_one2many,ENSGALG00000012766,
Gm20905,ENSMUSG00000101157,ortholog_one2many,ENSGALG00000012766,
Gm21865,ENSMUSG00000093895,ortholog_one2many,ENSGALG00000012766,
Gm10096,ENSMUSG00000095887,ortholog_one2many,ENSGALG00000012766,
Gm28891,ENSMUSG00000095141,ortholog_one2many,ENSGALG00000012766,
Gm21256,ENSMUSG00000094782,ortholog_one2many,ENSGALG00000012766,
Gm28827,ENSMUSG00000099925,ortholog_one2many,ENSGALG00000012766,
Gm21497,ENSMUSG00000100726,ortholog_one2many,ENSGALG00000012766,
Gm14525,ENSMUSG00000071788,ortholog_one2many,ENSGALG00000012766,
Gm20792,ENSMUSG00000101653,ortholog_one2many,ENSGALG00000012766,
Gm5934,ENSMUSG00000084063,ortholog_one2many,ENSGALG00000012766,
Gm14692,ENSMUSG00000079577,ortholog_one2many,ENSGALG00000012766,
Gm28510,ENSMUSG00000101396,ortholog_one2many,ENSGALG00000012766,
Gm10147,ENSMUSG00000096457,ortholog_one2many,ENSGALG00000012766,
Gm20835,ENSMUSG00000101933,ortholog_one2many,ENSGALG00000012766,
Gm20870,ENSMUSG00000100535,ortholog_one2many,ENSGALG00000012766,
Gm20814,ENSMUSG00000101146,ortholog_one2many,ENSGALG00000012766,
Gm20888,ENSMUSG00000094616,ortholog_one2many,ENSGALG00000012766,
Gm21173,ENSMUSG00000100708,ortholog_one2many,ENSGALG00000012766,
Gm28919,ENSMUSG00000101243,ortholog_one2many,ENSGALG00000012766,
Gm21488,ENSMUSG00000099541,ortholog_one2many,ENSGALG00000012766,
Gm20883,ENSMUSG00000102122,ortholog_one2many,ENSGALG00000012766,
3830403N18Rik,ENSMUSG00000031125,ortholog_one2many,ENSGALG00000012766,
Gm20869,ENSMUSG00000099531,ortholog_one2many,ENSGALG00000012766,
Slxl1,ENSMUSG00000067909,ortholog_one2many,ENSGALG00000012766,
Gm28961,ENSMUSG00000101399,ortholog_one2many,ENSGALG00000012766,
Gm28553,ENSMUSG00000100972,ortholog_one2many,ENSGALG00000012766,
Gm20916,ENSMUSG00000094746,ortholog_one2many,ENSGALG00000012766,
Gm20838,ENSMUSG00000095011,ortholog_one2many,ENSGALG00000012766,
Gm21094,ENSMUSG00000095263,ortholog_one2many,ENSGALG00000012766,
Gm20824,ENSMUSG00000101928,ortholog_one2many,ENSGALG00000012766,
Gm20911,ENSMUSG00000099894,ortholog_one2many,ENSGALG00000012766,
Gm20920,ENSMUSG00000100485,ortholog_one2many,ENSGALG00000012766,
Gm21518,ENSMUSG00000094821,ortholog_one2many,ENSGALG00000012766,
Setx,ENSMUSG00000043535,ortholog_one2one,ENSGALG00000003661,SETX
Ropn1l,ENSMUSG00000022236,ortholog_one2one,ENSGALG00000013006,ROPN1L
Clptm1,ENSMUSG00000002981,ortholog_one2many,ENSGALG00000053425,
Jpt1,ENSMUSG00000020737,ortholog_one2one,ENSGALG00000007965,HN1
Rpl19,ENSMUSG00000017404,ortholog_one2one,ENSGALG00000001658,RPL19
Arl4c,ENSMUSG00000049866,ortholog_one2one,ENSGALG00000052743,ARL4C
Setd5,ENSMUSG00000034269,ortholog_one2one,ENSGALG00000006571,SETD5
Trit1,ENSMUSG00000028653,ortholog_one2one,ENSGALG00000003851,TRIT1
Ntng2,ENSMUSG00000035513,ortholog_one2one,ENSGALG00000003677,NTNG2
Gnptab,ENSMUSG00000035311,ortholog_one2one,ENSGALG00000012763,GNPTAB
Sp4,ENSMUSG00000025323,ortholog_one2one,ENSGALG00000039454,SP4
Snrnp48,ENSMUSG00000021431,ortholog_one2one,ENSGALG00000013005,SNRNP48
Ppil4,ENSMUSG00000015757,ortholog_one2one,ENSGALG00000012364,PPIL4
Zc3h12d,ENSMUSG00000039981,ortholog_one2one,ENSGALG00000038782,ZC3H12D
,,,ENSGALG00000006544,
Spdya,ENSMUSG00000052525,ortholog_one2one,ENSGALG00000017392,SPDYA
Ankrd33b,ENSMUSG00000022237,ortholog_one2one,ENSGALG00000038328,ANKRD33B
Scn1b,ENSMUSG00000019194,ortholog_one2one,ENSGALG00000047060,
Slc16a5,ENSMUSG00000045775,ortholog_one2one,ENSGALG00000007955,SLC16A5
Dnajb4,ENSMUSG00000028035,ortholog_one2one,ENSGALG00000008916,DNAJB4
Sp8,ENSMUSG00000048562,ortholog_one2one,ENSGALG00000035725,SP8
Terb1,ENSMUSG00000052616,ortholog_one2one,ENSGALG00000005214,TERB1
Tab2,ENSMUSG00000015755,ortholog_one2one,ENSGALG00000012356,TAB2
Dram1,ENSMUSG00000020057,ortholog_one2one,ENSGALG00000012761,DRAM1
Gipc2,ENSMUSG00000039131,ortholog_one2one,ENSGALG00000008902,GIPC2
Psmc4,ENSMUSG00000030603,ortholog_one2one,ENSGALG00000054023,
,,,ENSGALG00000033089,
,,,ENSGALG00000052318,
Gm382,ENSMUSG00000062791,ortholog_one2many,ENSGALG00000005823,HDLBP
4921511C20Rik,ENSMUSG00000049815,ortholog_one2many,ENSGALG00000005823,HDLBP
Hdlbp,ENSMUSG00000034088,ortholog_one2many,ENSGALG00000005823,HDLBP
,,,ENSGALG00000015753,
Cdk16,ENSMUSG00000031065,ortholog_one2one,ENSGALG00000051869,
Med27,ENSMUSG00000026799,ortholog_one2one,ENSGALG00000003683,MED27
Ust,ENSMUSG00000047712,ortholog_one2one,ENSGALG00000012345,UST
Dap,ENSMUSG00000039168,ortholog_one2one,ENSGALG00000013002,DAP
Klk7,ENSMUSG00000030713,ortholog_one2many,ENSGALG00000055047,
Klk14,ENSMUSG00000044737,ortholog_one2many,ENSGALG00000055047,
Klk4,ENSMUSG00000006948,ortholog_one2many,ENSGALG00000055047,
Klk12,ENSMUSG00000044430,ortholog_one2many,ENSGALG00000055047,
Klk5,ENSMUSG00000074155,ortholog_one2many,ENSGALG00000055047,
Synm,ENSMUSG00000030554,ortholog_one2one,ENSGALG00000007048,SYNM
,,,ENSGALG00000053522,
Ep400,ENSMUSG00000029505,ortholog_one2one,ENSGALG00000002336,EP400
,,,ENSGALG00000051714,
,,,ENSGALG00000048555,
Ank2,ENSMUSG00000032826,ortholog_one2one,ENSGALG00000012044,ANK2
Slc30a5,ENSMUSG00000021629,ortholog_one2one,ENSGALG00000014787,SLC30A5
Trpc7,ENSMUSG00000021541,ortholog_one2one,ENSGALG00000006297,TRPC7
Megf8,ENSMUSG00000045039,ortholog_one2one,ENSGALG00000054776,
Bsg,ENSMUSG00000023175,ortholog_one2one,ENSGALG00000001328,BSG
Dpy19l4,ENSMUSG00000045205,ortholog_one2one,ENSGALG00000039222,DPY19L4
Sash1,ENSMUSG00000015305,ortholog_one2one,ENSGALG00000012342,SASH1
,,,ENSGALG00000055083,
,,,ENSGALG00000008979,TRMT61B
Washc3,ENSMUSG00000020056,ortholog_one2one,ENSGALG00000012760,WASHC3
Rnft1,ENSMUSG00000020521,ortholog_one2one,ENSGALG00000005205,RNFT1
Cyb561a3,ENSMUSG00000034445,ortholog_one2one,ENSGALG00000032051,CYB561A3
,,,ENSGALG00000050888,
Lpar1,ENSMUSG00000038668,ortholog_one2one,ENSGALG00000015729,LPAR1
Spp2,ENSMUSG00000026295,ortholog_one2one,ENSGALG00000004129,SPP2
,,,ENSGALG00000052283,
,,,ENSGALG00000027343,
Gm49384,ENSMUSG00000113786,ortholog_one2many,ENSGALG00000012237,POLE2
Pole2,ENSMUSG00000020974,ortholog_one2many,ENSGALG00000012237,POLE2
Stn1,ENSMUSG00000042694,ortholog_one2one,ENSGALG00000008304,STN1
Ptgfr,ENSMUSG00000028036,ortholog_one2one,ENSGALG00000008901,PTGFR
Snord92,ENSMUSG00000093289,ortholog_one2many,ENSGALG00000027994,
Ctnnd2,ENSMUSG00000022240,ortholog_one2many,ENSGALG00000013001,
Snord92,ENSMUSG00000093289,ortholog_one2many,ENSGALG00000028735,
Cdc34b,ENSMUSG00000020870,ortholog_one2many,ENSGALG00000024332,CDC34
Cdc34,ENSMUSG00000020307,ortholog_one2many,ENSGALG00000024332,CDC34
Mtmr2,ENSMUSG00000031918,ortholog_one2one,ENSGALG00000017200,MTMR2
Samd5,ENSMUSG00000060487,ortholog_one2one,ENSGALG00000028420,SAMD5
Gm22858,ENSMUSG00000092713,ortholog_one2many,ENSGALG00000027915,
Snord53,ENSMUSG00000092887,ortholog_one2many,ENSGALG00000027915,
Tkfc,ENSMUSG00000034371,ortholog_one2one,ENSGALG00000037854,TKFC
Myh7,ENSMUSG00000053093,ortholog_one2one,ENSGALG00000035960,
,,,ENSGALG00000039354,VTG1
Esrp1,ENSMUSG00000040728,ortholog_one2one,ENSGALG00000031076,ESRP1
St7,ENSMUSG00000029534,ortholog_one2one,ENSGALG00000037206,ST7
Tpgs1,ENSMUSG00000020308,ortholog_one2one,ENSGALG00000026780,TPGS1
Rapgef1,ENSMUSG00000039844,ortholog_one2one,ENSGALG00000003712,RAPGEF1
Pik3r1,ENSMUSG00000041417,ortholog_one2one,ENSGALG00000014786,PIK3R1
,,,ENSGALG00000027124,gga-mir-6570
Ctnnd2,ENSMUSG00000022240,ortholog_one2many,ENSGALG00000052328,
,,,ENSGALG00000003838,
,,,ENSGALG00000025158,gga-mir-1620
Maml2,ENSMUSG00000031925,ortholog_one2one,ENSGALG00000017199,MAML2
Gm49383,ENSMUSG00000113149,ortholog_one2many,ENSGALG00000012232,DNAAF2
Dnaaf2,ENSMUSG00000020973,ortholog_one2many,ENSGALG00000012232,DNAAF2
Kctd2,ENSMUSG00000016940,ortholog_one2one,ENSGALG00000007934,KCTD2
Plau,ENSMUSG00000021822,ortholog_one2many,ENSGALG00000046993,
Adam17,ENSMUSG00000052593,ortholog_one2one,ENSGALG00000016427,ADAM17
Spock1,ENSMUSG00000056222,ortholog_one2one,ENSGALG00000006258,SPOCK1
,,,ENSGALG00000025806,gga-mir-1613
Musk,ENSMUSG00000057280,ortholog_one2one,ENSGALG00000015728,MUSK
,,,ENSGALG00000010901,
Virma,ENSMUSG00000040720,ortholog_one2one,ENSGALG00000031131,VIRMA
Madcam1,ENSMUSG00000020310,ortholog_one2one,ENSGALG00000028341,
Mgat2,ENSMUSG00000043998,ortholog_one2one,ENSGALG00000031212,MGAT2
,,,ENSGALG00000030075,
Gm25659,ENSMUSG00000089094,ortholog_one2one,ENSGALG00000027398,5S_rRNA
,,,ENSGALG00000054036,
,,,ENSGALG00000034803,
Nup37,ENSMUSG00000035351,ortholog_one2one,ENSGALG00000012759,NUP37
,,,ENSGALG00000050420,
Hpcal4,ENSMUSG00000046093,ortholog_one2one,ENSGALG00000003829,HPCAL4
Klhl3,ENSMUSG00000014164,ortholog_one2one,ENSGALG00000039124,KLHL3
Lrr1,ENSMUSG00000034883,ortholog_one2one,ENSGALG00000012230,LRR1
Sh3pxd2a,ENSMUSG00000053617,ortholog_one2one,ENSGALG00000008293,SH3PXD2A
Iah1,ENSMUSG00000062054,ortholog_one2one,ENSGALG00000016425,IAH1
Fsbp,ENSMUSG00000094595,ortholog_one2one,ENSGALG00000037933,FSBP
Gria3,ENSMUSG00000001986,ortholog_one2one,ENSGALG00000034109,GRIA3
Nfu1,ENSMUSG00000029993,ortholog_one2one,ENSGALG00000030200,NFU1
Gm25687,ENSMUSG00000093183,ortholog_one2many,ENSGALG00000046795,Metazoa_SRP
Atp5h,ENSMUSG00000034566,ortholog_one2one,ENSGALG00000007926,ATP5PD
Hnrnpa0,ENSMUSG00000007836,ortholog_one2one,ENSGALG00000006160,HNRNPA0
Nckap1l,ENSMUSG00000022488,ortholog_one2one,ENSGALG00000035386,NCKAP1L
Ctnnd2,ENSMUSG00000022240,ortholog_one2many,ENSGALG00000050676,
Wnt2,ENSMUSG00000010797,ortholog_one2one,ENSGALG00000030173,WNT2
Pmch,ENSMUSG00000035383,ortholog_one2one,ENSGALG00000012757,PMCH
Uck1,ENSMUSG00000002550,ortholog_one2one,ENSGALG00000003732,UCK1
Npy6r,ENSMUSG00000038071,ortholog_one2one,ENSGALG00000021235,NPY6R
,,,ENSGALG00000030046,gga-mir-6576
Svep1,ENSMUSG00000028369,ortholog_one2one,ENSGALG00000015721,SVEP1
Itgb8,ENSMUSG00000025321,ortholog_one2one,ENSGALG00000010875,ITGB8
Nt5c1a,ENSMUSG00000054958,ortholog_one2one,ENSGALG00000003816,NT5C1A
Rps6kb1,ENSMUSG00000020516,ortholog_one2one,ENSGALG00000005198,RPS6KB1
Gm23573,ENSMUSG00000094906,ortholog_one2many,ENSGALG00000025468,U6
Rnu6-ps2,ENSMUSG00000094494,ortholog_one2many,ENSGALG00000025468,U6
Rps29,ENSMUSG00000034892,ortholog_one2one,ENSGALG00000012229,RPS29
Adgrl4,ENSMUSG00000039167,ortholog_one2one,ENSGALG00000008890,ADGRL4
Itpripl1,ENSMUSG00000074825,ortholog_one2many,ENSGALG00000047825,
Wdr43,ENSMUSG00000041057,ortholog_one2one,ENSGALG00000032529,WDR43
Heyl,ENSMUSG00000032744,ortholog_one2one,ENSGALG00000034986,HEYL
,,,ENSGALG00000050010,
,,,ENSGALG00000026015,
Itpripl1,ENSMUSG00000074825,ortholog_one2many,ENSGALG00000051790,
Stxbp5,ENSMUSG00000019790,ortholog_one2one,ENSGALG00000012336,STXBP5
Nae1,ENSMUSG00000031878,ortholog_one2one,ENSGALG00000038957,NAE1
Cd180,ENSMUSG00000021624,ortholog_one2one,ENSGALG00000023411,CD180
St3gal6,ENSMUSG00000022747,ortholog_one2one,ENSGALG00000015252,ST3GAL6
Noc4l,ENSMUSG00000033294,ortholog_one2one,ENSGALG00000002272,NOC4L
Plxnb1,ENSMUSG00000053646,ortholog_one2one,ENSGALG00000006526,PLXNB3
Ddb1,ENSMUSG00000024740,ortholog_one2one,ENSGALG00000042333,DDB1
Gm22889,ENSMUSG00000089264,ortholog_many2many,ENSGALG00000017848,
Gm22154,ENSMUSG00000065778,ortholog_many2many,ENSGALG00000017848,
Gm25370,ENSMUSG00000088784,ortholog_many2many,ENSGALG00000017848,
Gm24620,ENSMUSG00000064558,ortholog_many2many,ENSGALG00000017848,
Gm26048,ENSMUSG00000087930,ortholog_many2many,ENSGALG00000017848,
Gm25788,ENSMUSG00000064655,ortholog_many2many,ENSGALG00000017848,
Gm23974,ENSMUSG00000065255,ortholog_many2many,ENSGALG00000017848,
Igf1r,ENSMUSG00000005533,ortholog_one2one,ENSGALG00000040651,IGF1R
Gm22889,ENSMUSG00000089264,ortholog_many2many,ENSGALG00000017847,
Gm22154,ENSMUSG00000065778,ortholog_many2many,ENSGALG00000017847,
Gm25370,ENSMUSG00000088784,ortholog_many2many,ENSGALG00000017847,
Gm24620,ENSMUSG00000064558,ortholog_many2many,ENSGALG00000017847,
Gm26048,ENSMUSG00000087930,ortholog_many2many,ENSGALG00000017847,
Gm25788,ENSMUSG00000064655,ortholog_many2many,ENSGALG00000017847,
Gm23974,ENSMUSG00000065255,ortholog_many2many,ENSGALG00000017847,
Thoc2,ENSMUSG00000037475,ortholog_one2many,ENSGALG00000008507,THOC2
Thoc2l,ENSMUSG00000097392,ortholog_one2many,ENSGALG00000008507,THOC2
Myot,ENSMUSG00000024471,ortholog_one2one,ENSGALG00000031826,MYOT
Ccdc82,ENSMUSG00000079084,ortholog_one2one,ENSGALG00000013489,CCDC82
Neurl1a,ENSMUSG00000006435,ortholog_one2one,ENSGALG00000008281,NEURL1
Gm22889,ENSMUSG00000089264,ortholog_many2many,ENSGALG00000017846,
Gm22154,ENSMUSG00000065778,ortholog_many2many,ENSGALG00000017846,
Gm25370,ENSMUSG00000088784,ortholog_many2many,ENSGALG00000017846,
Gm24620,ENSMUSG00000064558,ortholog_many2many,ENSGALG00000017846,
Gm26048,ENSMUSG00000087930,ortholog_many2many,ENSGALG00000017846,
Gm25788,ENSMUSG00000064655,ortholog_many2many,ENSGALG00000017846,
Gm23974,ENSMUSG00000065255,ortholog_many2many,ENSGALG00000017846,
Vwce,ENSMUSG00000043789,ortholog_one2one,ENSGALG00000043089,VWCE
,,,ENSGALG00000026157,
Cacnb1,ENSMUSG00000020882,ortholog_one2one,ENSGALG00000025788,CACNB1
Asz1,ENSMUSG00000010796,ortholog_one2one,ENSGALG00000034574,ASZ1
Macc1,ENSMUSG00000041886,ortholog_one2one,ENSGALG00000010868,MACC1
Mrpl58,ENSMUSG00000018858,ortholog_one2one,ENSGALG00000007822,MRPL58
,,,ENSGALG00000054365,
Car7,ENSMUSG00000031883,ortholog_one2one,ENSGALG00000033720,CA7
Pgpep1l,ENSMUSG00000030553,ortholog_one2one,ENSGALG00000007022,PGPEP1L
Pabpc4,ENSMUSG00000011257,ortholog_one2one,ENSGALG00000003800,PABPC4
,,,ENSGALG00000047411,
,,,ENSGALG00000050398,
Calhm3,ENSMUSG00000094219,ortholog_one2one,ENSGALG00000008273,CALHM3
Cdr2l,ENSMUSG00000050910,ortholog_one2one,ENSGALG00000026295,CDR2L
,,,ENSGALG00000054590,
Trpm8,ENSMUSG00000036251,ortholog_one2one,ENSGALG00000004116,TRPM8
Pde1b,ENSMUSG00000022489,ortholog_one2one,ENSGALG00000039022,PDE1B
Mdga2,ENSMUSG00000034912,ortholog_one2one,ENSGALG00000012228,MDGA2
,,,ENSGALG00000046803,
